"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
d67a0d05-b60a-4375-81b4-ccfe95a511fc,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-08"",""girl_number"":104,""man_number"":101,""woman_number"":120,""boy_number"":103}"
1b1bb49c-90ae-4f4c-aca5-3fde7c8f6d30,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-08"",""girl_number"":12,""man_number"":212,""woman_number"":45,""boy_number"":36}"
8b5febdb-e2d2-4de3-9407-e4a37c3bafab,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-08"",""girl_number"":31,""man_number"":17,""woman_number"":12,""boy_number"":38}"
f16f3527-e6f1-4bd7-8fc6-68ad5f545a38,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-07"",""girl_number"":94,""man_number"":103,""woman_number"":111,""boy_number"":90}"
aed208f1-d51c-4958-ad1d-2bb293a5d4ee,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-07"",""girl_number"":16,""man_number"":212,""woman_number"":43,""boy_number"":35}"
7132eb4e-021e-4dc6-9519-fc6293544897,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-07"",""girl_number"":34,""man_number"":43,""woman_number"":52,""boy_number"":42}"
7519eaa7-d43e-420e-9c59-ff1914b84004,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-07"",""girl_number"":18,""man_number"":73,""woman_number"":19,""boy_number"":139}"
2f427f2b-a59d-4127-9452-fe6079f083b3,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-07"",""girl_number"":31,""man_number"":15,""woman_number"":12,""boy_number"":35}"
86276cbf-1b3b-4bb7-9611-98e9dcf718b6,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-07"",""girl_number"":54,""man_number"":24,""woman_number"":21,""boy_number"":67}"
a45b79ce-fcfa-4598-86c1-851ef3376f9d,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-07"",""girl_number"":76,""man_number"":56,""woman_number"":63,""boy_number"":82}"
83113e3c-5fbd-4c18-b6b0-ab37ad4b48c6,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-06"",""girl_number"":40,""man_number"":28,""woman_number"":19,""boy_number"":46}"
edfd7c63-1cd1-4cb1-ae4b-a0d3103f4340,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-06"",""girl_number"":95,""man_number"":96,""woman_number"":106,""boy_number"":86}"
27e9f0c1-6d5f-4b19-afcf-2e05427a67d6,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-06"",""girl_number"":73,""man_number"":43,""woman_number"":64,""boy_number"":80}"
c8297d18-0771-4e63-a44d-3e951c93ecf9,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-06"",""girl_number"":17,""man_number"":220,""woman_number"":37,""boy_number"":49}"
e868418c-1a55-4dcf-a950-bda6af19dc75,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-06"",""girl_number"":13,""man_number"":71,""woman_number"":16,""boy_number"":133}"
ed10a43d-4819-439d-a72e-de2ada90521a,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-06"",""girl_number"":60,""man_number"":25,""woman_number"":26,""boy_number"":66}"
8c2acfc0-a09d-4762-ac5e-53128347481a,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-06"",""girl_number"":44,""man_number"":47,""woman_number"":47,""boy_number"":59}"
2943059d-b11f-4993-b65d-9479a753b513,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-05"",""girl_number"":57,""man_number"":30,""woman_number"":20,""boy_number"":62}"
b32c7ec7-47d3-443a-8e41-d50e95e8a804,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-05"",""girl_number"":37,""man_number"":18,""woman_number"":11,""boy_number"":39}"
90eee5d8-6787-45a5-add3-f5c1a4f08cd4,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-05"",""girl_number"":39,""man_number"":45,""woman_number"":51,""boy_number"":43}"
2f8501e8-ed7d-47fd-8636-c6195c611ff6,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-05"",""girl_number"":11,""man_number"":214,""woman_number"":27,""boy_number"":45}"
25686949-e856-4ce2-af70-e852c8fd1a0e,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-05"",""girl_number"":105,""man_number"":93,""woman_number"":100,""boy_number"":89}"
4d9268dc-d510-43fa-ba32-29a15ff67ca8,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-05"",""girl_number"":17,""man_number"":77,""woman_number"":14,""boy_number"":146}"
e4da6ef6-bd91-45de-89c8-9d08fa2a2d7d,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-05"",""girl_number"":78,""man_number"":53,""woman_number"":68,""boy_number"":86}"
56a5db33-adc1-409f-af28-3c7fb7504a25,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-04"",""girl_number"":35,""man_number"":16,""woman_number"":14,""boy_number"":34}"
fbe67401-f798-428e-a1f7-8fe6a6f02de9,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-04"",""girl_number"":16,""man_number"":72,""woman_number"":14,""boy_number"":130}"
c1a54e62-881e-47c5-ba63-0687fc9da21c,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-04"",""girl_number"":66,""man_number"":51,""woman_number"":60,""boy_number"":82}"
ca4ef45c-1516-4e9f-87c0-b5d0ebf0a39e,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-04"",""girl_number"":24,""man_number"":197,""woman_number"":48,""boy_number"":38}"
45550136-d964-4610-9dc7-2eddb507bd82,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-04"",""girl_number"":47,""man_number"":50,""woman_number"":53,""boy_number"":41}"
1d93d68c-e1a0-4b92-a070-4f2e4d331570,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-04"",""girl_number"":50,""man_number"":66,""woman_number"":60,""boy_number"":60}"
c52a94cc-aacb-46d0-ae87-7a89a8922287,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-04"",""girl_number"":56,""man_number"":22,""woman_number"":24,""boy_number"":63}"
1ac3d5c1-2917-4aa9-9c6d-f9e0d444292c,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-03"",""girl_number"":36,""man_number"":16,""woman_number"":11,""boy_number"":35}"
8ef1efc4-d624-48a8-8585-b393bf7c26a5,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-03"",""girl_number"":40,""man_number"":51,""woman_number"":55,""boy_number"":58}"
d12297e5-9a65-4994-a6b6-55e681fab0af,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-03"",""girl_number"":16,""man_number"":69,""woman_number"":17,""boy_number"":132}"
fc5fa973-9deb-45e0-ad02-be79e04bcd70,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-03"",""girl_number"":73,""man_number"":45,""woman_number"":65,""boy_number"":89}"
45eb4853-e407-4b8a-b50b-4dcf93a06f6f,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-03"",""girl_number"":107,""man_number"":91,""woman_number"":114,""boy_number"":89}"
9b1e104a-552f-4c88-ac6a-23e4f12b564f,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-03"",""girl_number"":65,""man_number"":28,""woman_number"":20,""boy_number"":67}"
3264e71d-697d-4aaf-8a70-d19cbc68d4ae,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-03"",""girl_number"":10,""man_number"":219,""woman_number"":39,""boy_number"":51}"
c91fc299-384c-4152-b6b0-b9b3d8a8e553,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-02"",""girl_number"":11,""man_number"":234,""woman_number"":36,""boy_number"":35}"
aa2dac02-6086-4488-bbfe-4ce80504f458,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-02"",""girl_number"":18,""man_number"":75,""woman_number"":14,""boy_number"":114}"
dafd9571-ddb0-4e4a-b612-ed430c9f487f,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-02"",""girl_number"":89,""man_number"":96,""woman_number"":94,""boy_number"":84}"
91206396-7c4f-4119-88a8-176f807e4c2c,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-02"",""girl_number"":69,""man_number"":24,""woman_number"":22,""boy_number"":63}"
b381b46b-7d46-4feb-aed0-0e783225112d,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-02"",""girl_number"":80,""man_number"":55,""woman_number"":73,""boy_number"":83}"
2421017a-992f-49ed-a719-68f1e8247578,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-02"",""girl_number"":53,""man_number"":62,""woman_number"":72,""boy_number"":66}"
37eb930d-9346-490b-9b19-7eb88d4320e9,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-02"",""girl_number"":37,""man_number"":30,""woman_number"":15,""boy_number"":40}"
de876aa0-0322-4faa-99e3-15a40981b96e,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-04-01"",""girl_number"":19,""man_number"":82,""woman_number"":18,""boy_number"":134}"
58f68319-b8fc-4c2c-912f-b89207f094a4,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-04-01"",""girl_number"":62,""man_number"":27,""woman_number"":22,""boy_number"":63}"
5c1f2f9f-ea9a-4bf9-a32c-a92826f32444,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-04-01"",""girl_number"":75,""man_number"":54,""woman_number"":58,""boy_number"":82}"
14f2e040-ece3-4ffe-ac7c-853d7fa522bc,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-04-01"",""girl_number"":14,""man_number"":230,""woman_number"":45,""boy_number"":56}"
5ee38ac3-affd-4f1b-beb2-8831dc434aad,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-04-01"",""girl_number"":34,""man_number"":16,""woman_number"":11,""boy_number"":41}"
a9e5c6e8-1db0-46c9-8c7a-38f41a6e2748,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-04-01"",""girl_number"":93,""man_number"":90,""woman_number"":104,""boy_number"":76}"
11b01eaa-afe4-48ad-93a0-a1f5713aa199,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-04-01"",""girl_number"":53,""man_number"":58,""woman_number"":59,""boy_number"":59}"
cf46501d-6540-43f1-b768-8e4f93ac2064,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-31"",""girl_number"":82,""man_number"":47,""woman_number"":64,""boy_number"":89}"
2e4ebce5-4bfe-49cc-b641-d02a961d7461,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-31"",""girl_number"":58,""man_number"":23,""woman_number"":15,""boy_number"":64}"
52a5672a-797a-4d48-8220-363bddc1479b,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-31"",""girl_number"":15,""man_number"":213,""woman_number"":31,""boy_number"":46}"
e9e16759-ecdf-43b3-9901-5034b806837f,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-31"",""girl_number"":59,""man_number"":81,""woman_number"":81,""boy_number"":86}"
db7ad8c3-c841-4f26-8531-bd66439f0699,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-31"",""girl_number"":38,""man_number"":18,""woman_number"":16,""boy_number"":35}"
cdf26d6a-fceb-4d3a-9b18-b9f360402b46,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-31"",""girl_number"":17,""man_number"":75,""woman_number"":14,""boy_number"":141}"
07e9091a-8cf4-4d15-a17a-b437a5e1eeaa,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-31"",""girl_number"":98,""man_number"":104,""woman_number"":114,""boy_number"":102}"
42a2cecc-1abb-465f-8ecb-c078836f3034,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-30"",""girl_number"":75,""man_number"":52,""woman_number"":60,""boy_number"":86}"
7dfc9ded-7cf2-4ae7-9c08-2103b48c7d87,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-30"",""girl_number"":33,""man_number"":17,""woman_number"":14,""boy_number"":39}"
01f6fd56-3668-43d9-bbc8-717a8d777df7,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-30"",""girl_number"":17,""man_number"":223,""woman_number"":37,""boy_number"":64}"
34133c23-7b9e-4119-8850-af31c9431965,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-30"",""girl_number"":97,""man_number"":98,""woman_number"":98,""boy_number"":85}"
a1a444f4-5163-45a2-8196-b4ec5321bf63,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-30"",""girl_number"":46,""man_number"":55,""woman_number"":56,""boy_number"":56}"
8c1e4560-fa78-4cb3-90bb-dc961a1e975a,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-30"",""girl_number"":21,""man_number"":86,""woman_number"":18,""boy_number"":140}"
275567d3-2b11-44b1-a9be-653737cf8640,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-30"",""girl_number"":58,""man_number"":26,""woman_number"":25,""boy_number"":66}"
9cbd8273-8094-4fa3-a02a-f94f4e03b8a2,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-29"",""girl_number"":34,""man_number"":15,""woman_number"":11,""boy_number"":35}"
ce11e800-11e5-4484-a3e2-184ad5db8074,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-29"",""girl_number"":41,""man_number"":64,""woman_number"":58,""boy_number"":50}"
6f44d50f-d667-47cd-860e-6d7c5057ae34,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-29"",""girl_number"":5,""man_number"":161,""woman_number"":17,""boy_number"":32}"
d2671f0c-dfe6-4b46-869d-3485a4d72427,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-29"",""girl_number"":61,""man_number"":27,""woman_number"":21,""boy_number"":65}"
97df3578-9e62-4f7e-9933-a24d4f0737d6,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-29"",""girl_number"":16,""man_number"":70,""woman_number"":15,""boy_number"":147}"
7a15245a-e2ee-4bfd-bd9b-635f002528b9,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-29"",""girl_number"":101,""man_number"":87,""woman_number"":111,""boy_number"":91}"
8e6fc0e5-7a4d-42f1-a36e-02af6f0b1b65,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-29"",""girl_number"":82,""man_number"":56,""woman_number"":72,""boy_number"":91}"
af9f0db0-ca48-47fc-b182-5cfb68ba7e97,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-28"",""girl_number"":7,""man_number"":202,""woman_number"":29,""boy_number"":48}"
49ad3b8a-e081-4434-8517-7c97eec97fe9,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-28"",""girl_number"":57,""man_number"":26,""woman_number"":22,""boy_number"":70}"
47dd6060-dc38-4af3-93a5-36b00063d864,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-28"",""girl_number"":16,""man_number"":77,""woman_number"":15,""boy_number"":142}"
149bb6db-271b-4b31-b7cf-7f0e95f24fb9,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-28"",""girl_number"":54,""man_number"":67,""woman_number"":75,""boy_number"":67}"
9cf4ab65-6a7e-4425-b26a-e09b6b7e10ed,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-28"",""girl_number"":66,""man_number"":54,""woman_number"":70,""boy_number"":77}"
c8eabdce-a8fd-4ac6-87f2-319aba5b6b14,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-28"",""girl_number"":90,""man_number"":89,""woman_number"":105,""boy_number"":85}"
9bb61d6b-e3b3-4a3f-8cd6-d75711c5005c,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-28"",""girl_number"":31,""man_number"":18,""woman_number"":11,""boy_number"":40}"
d802f778-c046-4912-b8da-fbfc6859287c,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-27"",""girl_number"":20,""man_number"":84,""woman_number"":15,""boy_number"":123}"
e7738fc4-89ee-4d0f-9eec-e6b91cef199a,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-27"",""girl_number"":66,""man_number"":21,""woman_number"":22,""boy_number"":70}"
4066c272-06ab-4ef9-a2d6-cd9df72708d3,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-27"",""girl_number"":35,""man_number"":17,""woman_number"":11,""boy_number"":42}"
0ffdc500-0a18-45fc-b725-4bd32674b04c,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-27"",""girl_number"":80,""man_number"":50,""woman_number"":64,""boy_number"":87}"
e27a7ebe-c1e9-4a60-b529-16802383bdb7,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-27"",""girl_number"":51,""man_number"":54,""woman_number"":47,""boy_number"":67}"
04c4783b-2a09-427f-89da-390987a17f4e,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-27"",""girl_number"":96,""man_number"":111,""woman_number"":106,""boy_number"":93}"
f6a320ce-a69a-43a6-adff-540c5ec1bc3d,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-27"",""girl_number"":10,""man_number"":189,""woman_number"":28,""boy_number"":70}"
5126046f-baf2-41a2-b44d-1d648e6fbc2f,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-26"",""girl_number"":80,""man_number"":64,""woman_number"":63,""boy_number"":91}"
955d5de7-9203-4625-afa5-26a541fdcb3c,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-26"",""girl_number"":37,""man_number"":19,""woman_number"":16,""boy_number"":42}"
e683f803-7b58-420c-9910-7944e3dc4dae,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-26"",""girl_number"":17,""man_number"":71,""woman_number"":16,""boy_number"":128}"
4f477fd7-81dc-483d-ae53-4a5740b833b6,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-26"",""girl_number"":64,""man_number"":26,""woman_number"":17,""boy_number"":73}"
b245b326-6fcb-447f-8681-17f2995b65e4,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-26"",""girl_number"":101,""man_number"":104,""woman_number"":109,""boy_number"":94}"
39db24f4-5bf1-4b35-801c-cb14bb469e19,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-26"",""girl_number"":52,""man_number"":68,""woman_number"":68,""boy_number"":67}"
a422c5ab-1dd5-4767-82eb-a3df883293d9,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-26"",""girl_number"":9,""man_number"":220,""woman_number"":26,""boy_number"":27}"
30e178d3-5efa-4fa2-a978-648bed87e057,1681370611365,"{""facility"":""Azad Nagar"",""date_auto"":""2023-03-25"",""girl_number"":43,""man_number"":53,""woman_number"":49,""boy_number"":56}"
16f0d905-8656-47b5-a66a-0df6209b27ba,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-25"",""girl_number"":33,""man_number"":19,""woman_number"":12,""boy_number"":43}"
52de3c1a-d5fe-435f-906f-17e426379420,1681370611365,"{""facility"":""Peterbaar"",""date_auto"":""2023-03-25"",""girl_number"":10,""man_number"":261,""woman_number"":34,""boy_number"":53}"
478494e7-c4da-4eb1-99f0-69cff171f7bd,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-25"",""girl_number"":63,""man_number"":18,""woman_number"":21,""boy_number"":70}"
f641225d-940a-4143-916c-1ff608914646,1681370611365,"{""facility"":""Dundibagh"",""date_auto"":""2023-03-25"",""girl_number"":74,""man_number"":44,""woman_number"":62,""boy_number"":74}"
6a7ae3fa-67ae-4fd3-9d39-eab418340e48,1681370611365,"{""facility"":""Vurahi"",""date_auto"":""2023-03-25"",""girl_number"":99,""man_number"":96,""woman_number"":114,""boy_number"":86}"
2f845c11-95e5-47c5-99a9-47ad27f012ad,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-25"",""girl_number"":19,""man_number"":76,""woman_number"":13,""boy_number"":128}"
0aa3e55c-25af-4458-9419-213a52e46a88,1681370611365,"{""facility"":""Gomia"",""date_auto"":""2023-03-24"",""girl_number"":15,""man_number"":75,""woman_number"":15,""boy_number"":137}"
f1a94f2f-c01e-4757-a342-a3b6dea826f5,1681370611365,"{""facility"":""North Basgoda"",""date_auto"":""2023-03-24"",""girl_number"":34,""man_number"":19,""woman_number"":12,""boy_number"":43}"
ea4593d0-9272-4d7a-b159-5f4b231704e0,1681370611365,"{""facility"":""Basgoda"",""date_auto"":""2023-03-24"",""girl_number"":63,""man_number"":25,""woman_number"":22,""boy_number"":68}"
